Nome do Algoritmo,Tamanho do Arranjo,Cenário testado,Media de tempo de execucao - Inserção (Segundos),Media de tempo de execucaoo - Pesquisa (Segundos),Media de tempo de execucao - Remocao (Segundos),Desvio Padrao de tempo de execucao - Inserção (Segundos),Desvio Padrao de tempo de execucaoo - Pesquisa (Segundos),Desvio Padrao de tempo de execucao - Remocao (Segundos),Media de comparações - Inserção,Media de comparações - Pesquisa,Media de comparações - Remocao,Desvio Padrao de comparações - Inserção,Desvio Padrao de comparações - Pesquisa,Desvio Padrao de comparações - Remocao
RED_BLACK_TREE_SEARCH,1000,REVERSED_SORTED,0.0000109764,0.0000087516,0.0000139170,0.0000109764,0.0000087516,0.0000139170,21031.881,12213.827,11124.445,13639.082996552188,6985.029185412971,6198.469276279024
